b: 3	h: 7	v: 2073	approx: 10	i: 20
static_evaluation: 2073	parent: None	daughters: [1632, 9281, -2026]	depth: 0	interesting: 15	is_interesting: True	
static_evaluation: -2398	parent: 4825	daughters: [2495, 8867, 9208, 7667, 2828, 2484]	depth: 5	interesting: 18	is_interesting: True	
static_evaluation: 2495	parent: -2398	daughters: []	depth: 6	interesting: 31	is_interesting: False	
static_evaluation: 8867	parent: -2398	daughters: []	depth: 6	interesting: 71	is_interesting: False	
static_evaluation: 9208	parent: -2398	daughters: []	depth: 6	interesting: 64	is_interesting: False	
static_evaluation: 7667	parent: -2398	daughters: []	depth: 6	interesting: 59	is_interesting: False	
static_evaluation: 2828	parent: -2398	daughters: []	depth: 6	interesting: 21	is_interesting: False	
static_evaluation: 2484	parent: -2398	daughters: []	depth: 6	interesting: 21	is_interesting: False	
static_evaluation: -4621	parent: 4825	daughters: [4680, 4936, 8904]	depth: 5	interesting: 80	is_interesting: False	
static_evaluation: 4680	parent: -4621	daughters: []	depth: 6	interesting: 26	is_interesting: False	
static_evaluation: 4936	parent: -4621	daughters: []	depth: 6	interesting: 88	is_interesting: False	
static_evaluation: 8904	parent: -4621	daughters: []	depth: 6	interesting: 50	is_interesting: False	
static_evaluation: 2493	parent: 4825	daughters: [3106, 7981, -2499]	depth: 5	interesting: 87	is_interesting: False	
static_evaluation: 3106	parent: 2493	daughters: [-751, -152, 1200, -3046]	depth: 6	interesting: 11	is_interesting: True	
static_evaluation: -751	parent: 3106	daughters: [4647, 3162, 796]	depth: 7	interesting: 0	is_interesting: True	
static_evaluation: 4647	parent: -751	daughters: [-1938, 8652, -4527]	depth: 8	interesting: 0	is_interesting: False	
static_evaluation: -1938	parent: 4647	daughters: [2004]	depth: 9	interesting: 19	is_interesting: False	
static_evaluation: 2004	parent: -1938	daughters: []	depth: 10	interesting: 99	is_interesting: False	
static_evaluation: 8652	parent: 4647	daughters: []	depth: 9	interesting: 53	is_interesting: False	
static_evaluation: -4527	parent: 4647	daughters: [6014, 5827, 4625]	depth: 9	interesting: 6	is_interesting: False	
static_evaluation: 6014	parent: -4527	daughters: []	depth: 10	interesting: 73	is_interesting: False	
static_evaluation: 5827	parent: -4527	daughters: []	depth: 10	interesting: 73	is_interesting: False	
static_evaluation: 4625	parent: -4527	daughters: []	depth: 10	interesting: 53	is_interesting: False	
static_evaluation: 3162	parent: -751	daughters: []	depth: 8	interesting: 48	is_interesting: False	
static_evaluation: 796	parent: -751	daughters: []	depth: 8	interesting: 83	is_interesting: False	
static_evaluation: -152	parent: 3106	daughters: []	depth: 7	interesting: 70	is_interesting: False	
static_evaluation: 1200	parent: 3106	daughters: []	depth: 7	interesting: 88	is_interesting: False	
static_evaluation: -3046	parent: 3106	daughters: []	depth: 7	interesting: 21	is_interesting: False	
static_evaluation: 7981	parent: 2493	daughters: []	depth: 6	interesting: 95	is_interesting: False	
static_evaluation: -2499	parent: 2493	daughters: []	depth: 6	interesting: 36	is_interesting: False	
static_evaluation: -3297	parent: 4825	daughters: [3286, 6655, 8947]	depth: 5	interesting: 57	is_interesting: True	
static_evaluation: 3286	parent: -3297	daughters: []	depth: 6	interesting: 61	is_interesting: False	
static_evaluation: 6655	parent: -3297	daughters: []	depth: 6	interesting: 36	is_interesting: False	
static_evaluation: 8947	parent: -3297	daughters: []	depth: 6	interesting: 26	is_interesting: False	
static_evaluation: -4714	parent: 4825	daughters: [7977, 6138, 4676]	depth: 5	interesting: 40	is_interesting: True	
static_evaluation: 7977	parent: -4714	daughters: []	depth: 6	interesting: 65	is_interesting: False	
static_evaluation: 6138	parent: -4714	daughters: [9879, 9686, -6088]	depth: 6	interesting: 1	is_interesting: True	
static_evaluation: 9879	parent: 6138	daughters: []	depth: 7	interesting: 61	is_interesting: False	
static_evaluation: 9686	parent: 6138	daughters: []	depth: 7	interesting: 82	is_interesting: False	
static_evaluation: -6088	parent: 6138	daughters: [6082, 9181, 8213]	depth: 7	interesting: 2	is_interesting: True	
static_evaluation: 6082	parent: -6088	daughters: []	depth: 8	interesting: 42	is_interesting: False	
static_evaluation: 9181	parent: -6088	daughters: []	depth: 8	interesting: 73	is_interesting: False	
static_evaluation: 8213	parent: -6088	daughters: []	depth: 8	interesting: 92	is_interesting: False	
static_evaluation: 4676	parent: -4714	daughters: []	depth: 6	interesting: 45	is_interesting: False	
static_evaluation: 2081	parent: -2068	daughters: [-154, 5986, -2109, -2078]	depth: 4	interesting: 2	is_interesting: True	
static_evaluation: -154	parent: 2081	daughters: [195, 5643, 159]	depth: 5	interesting: 20	is_interesting: True	
static_evaluation: 195	parent: -154	daughters: []	depth: 6	interesting: 56	is_interesting: False	
static_evaluation: 5643	parent: -154	daughters: []	depth: 6	interesting: 74	is_interesting: False	
static_evaluation: 159	parent: -154	daughters: []	depth: 6	interesting: 91	is_interesting: False	
static_evaluation: 5986	parent: 2081	daughters: [-5854, 8110, -5960]	depth: 5	interesting: 99	is_interesting: False	
static_evaluation: -5854	parent: 5986	daughters: []	depth: 6	interesting: 61	is_interesting: False	
static_evaluation: 8110	parent: 5986	daughters: []	depth: 6	interesting: 93	is_interesting: False	
static_evaluation: -5960	parent: 5986	daughters: []	depth: 6	interesting: 65	is_interesting: False	
static_evaluation: -2109	parent: 2081	daughters: [2073, 6816, 6385]	depth: 5	interesting: 63	is_interesting: True	
static_evaluation: 2073	parent: -2109	daughters: []	depth: 6	interesting: 33	is_interesting: False	
static_evaluation: 6816	parent: -2109	daughters: []	depth: 6	interesting: 98	is_interesting: False	
static_evaluation: 6385	parent: -2109	daughters: []	depth: 6	interesting: 81	is_interesting: False	
static_evaluation: -2078	parent: 2081	daughters: [6751, 6032, 2069]	depth: 5	interesting: 97	is_interesting: False	
static_evaluation: 6751	parent: -2078	daughters: [9269, 63, -6710]	depth: 6	interesting: 4	is_interesting: True	
static_evaluation: 9269	parent: 6751	daughters: [-9230]	depth: 7	interesting: 12	is_interesting: True	
static_evaluation: -9230	parent: 9269	daughters: []	depth: 8	interesting: 28	is_interesting: False	
static_evaluation: 63	parent: 6751	daughters: [1950, 3573, -160]	depth: 7	interesting: 18	is_interesting: True	
static_evaluation: 1950	parent: 63	daughters: []	depth: 8	interesting: 87	is_interesting: False	
static_evaluation: 3573	parent: 63	daughters: []	depth: 8	interesting: 47	is_interesting: False	
static_evaluation: -160	parent: 63	daughters: [6977, 8186, 89]	depth: 8	interesting: 5	is_interesting: False	
static_evaluation: 6977	parent: -160	daughters: []	depth: 9	interesting: 84	is_interesting: False	
static_evaluation: 8186	parent: -160	daughters: []	depth: 9	interesting: 91	is_interesting: False	
static_evaluation: 89	parent: -160	daughters: []	depth: 9	interesting: 26	is_interesting: False	
static_evaluation: -6710	parent: 6751	daughters: []	depth: 7	interesting: 100	is_interesting: False	
static_evaluation: 6032	parent: -2078	daughters: [-5974, 6615, -4365]	depth: 6	interesting: 7	is_interesting: True	
static_evaluation: -5974	parent: 6032	daughters: []	depth: 7	interesting: 61	is_interesting: False	
static_evaluation: 6615	parent: 6032	daughters: []	depth: 7	interesting: 75	is_interesting: False	
static_evaluation: -4365	parent: 6032	daughters: []	depth: 7	interesting: 44	is_interesting: False	
static_evaluation: 2069	parent: -2078	daughters: []	depth: 6	interesting: 56	is_interesting: False	
static_evaluation: 826	parent: 2080	daughters: [9977, 5232, -755]	depth: 3	interesting: 55	is_interesting: True	
static_evaluation: 9977	parent: 826	daughters: [8373, -9313, -9906]	depth: 4	interesting: 16	is_interesting: True	
static_evaluation: 8373	parent: 9977	daughters: [-1148, -905, -8306]	depth: 5	interesting: 77	is_interesting: True	
static_evaluation: -1148	parent: 8373	daughters: []	depth: 6	interesting: 59	is_interesting: False	
static_evaluation: -905	parent: 8373	daughters: []	depth: 6	interesting: 34	is_interesting: False	
static_evaluation: -8306	parent: 8373	daughters: []	depth: 6	interesting: 30	is_interesting: False	
static_evaluation: -9313	parent: 9977	daughters: [9339]	depth: 5	interesting: 73	is_interesting: True	
static_evaluation: 9339	parent: -9313	daughters: []	depth: 6	interesting: 48	is_interesting: False	
static_evaluation: -9906	parent: 9977	daughters: [9954, 9979, 9954]	depth: 5	interesting: 77	is_interesting: True	
static_evaluation: 9954	parent: -9906	daughters: []	depth: 6	interesting: 21	is_interesting: False	
static_evaluation: 9979	parent: -9906	daughters: []	depth: 6	interesting: 67	is_interesting: False	
static_evaluation: 9954	parent: -9906	daughters: []	depth: 6	interesting: 46	is_interesting: False	
static_evaluation: 5232	parent: 826	daughters: [-229, -2680, -1369, 2305, -5206, -5170, 4141, 7531]	depth: 4	interesting: 16	is_interesting: True	
static_evaluation: -229	parent: 5232	daughters: [7869, 8194, 264]	depth: 5	interesting: 41	is_interesting: True	
static_evaluation: 7869	parent: -229	daughters: []	depth: 6	interesting: 83	is_interesting: False	
static_evaluation: 8194	parent: -229	daughters: []	depth: 6	interesting: 22	is_interesting: False	
static_evaluation: 264	parent: -229	daughters: []	depth: 6	interesting: 29	is_interesting: False	
static_evaluation: -2680	parent: 5232	daughters: [8686, 4160, 5876, 7725, 2745]	depth: 5	interesting: 46	is_interesting: True	
static_evaluation: 8686	parent: -2680	daughters: []	depth: 6	interesting: 22	is_interesting: False	
static_evaluation: 4160	parent: -2680	daughters: []	depth: 6	interesting: 24	is_interesting: False	
static_evaluation: 5876	parent: -2680	daughters: []	depth: 6	interesting: 67	is_interesting: False	
static_evaluation: 7725	parent: -2680	daughters: []	depth: 6	interesting: 80	is_interesting: False	
static_evaluation: 2745	parent: -2680	daughters: [-2730, 1826, 8651, 6340]	depth: 6	interesting: 10	is_interesting: True	
static_evaluation: -2730	parent: 2745	daughters: []	depth: 7	interesting: 54	is_interesting: False	
static_evaluation: 1826	parent: 2745	daughters: []	depth: 7	interesting: 33	is_interesting: False	
static_evaluation: 8651	parent: 2745	daughters: []	depth: 7	interesting: 89	is_interesting: False	
static_evaluation: 6340	parent: 2745	daughters: []	depth: 7	interesting: 78	is_interesting: False	
static_evaluation: -1369	parent: 5232	daughters: [6333, 5937, 1457]	depth: 5	interesting: 69	is_interesting: True	
static_evaluation: 6333	parent: -1369	daughters: []	depth: 6	interesting: 38	is_interesting: False	
static_evaluation: 5937	parent: -1369	daughters: []	depth: 6	interesting: 22	is_interesting: False	
static_evaluation: 1457	parent: -1369	daughters: []	depth: 6	interesting: 65	is_interesting: False	
static_evaluation: 2305	parent: 5232	daughters: [-2307, 4048, 486]	depth: 5	interesting: 44	is_interesting: True	
static_evaluation: -2307	parent: 2305	daughters: []	depth: 6	interesting: 46	is_interesting: False	
static_evaluation: 4048	parent: 2305	daughters: []	depth: 6	interesting: 68	is_interesting: False	
static_evaluation: 486	parent: 2305	daughters: []	depth: 6	interesting: 55	is_interesting: False	
static_evaluation: -5206	parent: 5232	daughters: [5230, 6407, 9477]	depth: 5	interesting: 73	is_interesting: True	
static_evaluation: 5230	parent: -5206	daughters: []	depth: 6	interesting: 29	is_interesting: False	
static_evaluation: 6407	parent: -5206	daughters: []	depth: 6	interesting: 67	is_interesting: False	
static_evaluation: 9477	parent: -5206	daughters: []	depth: 6	interesting: 84	is_interesting: False	
static_evaluation: -5170	parent: 5232	daughters: [8771, 8680, 5222]	depth: 5	interesting: 55	is_interesting: True	
static_evaluation: 8771	parent: -5170	daughters: [-2248, -4926, -8807]	depth: 6	interesting: 0	is_interesting: True	
static_evaluation: -2248	parent: 8771	daughters: [2143, 9360, 4833]	depth: 7	interesting: 14	is_interesting: True	
static_evaluation: 2143	parent: -2248	daughters: [-2233, 4984, 5851]	depth: 8	interesting: 15	is_interesting: False	
static_evaluation: -2233	parent: 2143	daughters: [3355, 5402, 2218]	depth: 9	interesting: 19	is_interesting: False	
static_evaluation: 3355	parent: -2233	daughters: []	depth: 10	interesting: 95	is_interesting: False	
static_evaluation: 5402	parent: -2233	daughters: []	depth: 10	interesting: 40	is_interesting: False	
static_evaluation: 2218	parent: -2233	daughters: []	depth: 10	interesting: 32	is_interesting: False	
static_evaluation: 4984	parent: 2143	daughters: []	depth: 9	interesting: 77	is_interesting: False	
static_evaluation: 5851	parent: 2143	daughters: []	depth: 9	interesting: 20	is_interesting: False	
static_evaluation: 9360	parent: -2248	daughters: []	depth: 8	interesting: 70	is_interesting: False	
static_evaluation: 4833	parent: -2248	daughters: []	depth: 8	interesting: 100	is_interesting: False	
static_evaluation: -4926	parent: 8771	daughters: []	depth: 7	interesting: 65	is_interesting: False	
static_evaluation: -8807	parent: 8771	daughters: []	depth: 7	interesting: 85	is_interesting: False	
static_evaluation: 8680	parent: -5170	daughters: [-8605, 4279, 43]	depth: 6	interesting: 15	is_interesting: True	
static_evaluation: -8605	parent: 8680	daughters: []	depth: 7	interesting: 42	is_interesting: False	
static_evaluation: 4279	parent: 8680	daughters: []	depth: 7	interesting: 37	is_interesting: False	
static_evaluation: 43	parent: 8680	daughters: [-1, 6861, 3069]	depth: 7	interesting: 0	is_interesting: True	
static_evaluation: -1	parent: 43	daughters: []	depth: 8	interesting: 96	is_interesting: False	
static_evaluation: 6861	parent: 43	daughters: []	depth: 8	interesting: 64	is_interesting: False	
static_evaluation: 3069	parent: 43	daughters: [2706, -3059]	depth: 8	interesting: 7	is_interesting: False	
static_evaluation: 2706	parent: 3069	daughters: [1179, 2821, -2701]	depth: 9	interesting: 3	is_interesting: False	
static_evaluation: 1179	parent: 2706	daughters: []	depth: 10	interesting: 67	is_interesting: False	
static_evaluation: 2821	parent: 2706	daughters: []	depth: 10	interesting: 64	is_interesting: False	
static_evaluation: -2701	parent: 2706	daughters: [2755, 6994, 9374]	depth: 10	interesting: 19	is_interesting: False	
static_evaluation: 2755	parent: -2701	daughters: []	depth: 11	interesting: 59	is_interesting: False	
static_evaluation: 6994	parent: -2701	daughters: []	depth: 11	interesting: 29	is_interesting: False	
static_evaluation: 9374	parent: -2701	daughters: []	depth: 11	interesting: 45	is_interesting: False	
static_evaluation: -3059	parent: 3069	daughters: []	depth: 9	interesting: 65	is_interesting: False	
static_evaluation: 5222	parent: -5170	daughters: []	depth: 6	interesting: 82	is_interesting: False	
static_evaluation: 4141	parent: 5232	daughters: [-4156, 554, -1592, -4148]	depth: 5	interesting: 18	is_interesting: True	
static_evaluation: -4156	parent: 4141	daughters: []	depth: 6	interesting: 36	is_interesting: False	
static_evaluation: 554	parent: 4141	daughters: []	depth: 6	interesting: 84	is_interesting: False	
